co_code,name,symbol,scripcode
4037,"Gagan Gases Ltd",NULL,524624
4038,"Sterling Green Woods Ltd",NULL,526500
4039,"Sita Enterprises Ltd",NULL,512589
4041,"Midwest Gold Ltd",NULL,526570
4042,"Prime Securities Ltd",PRIMESECU,500337
4047,"Parker Agrochem Exports Ltd",NULL,524628
4049,"Bandaram Pharma Packtech Ltd",NULL,524602
4050,"Techindia Nirman Ltd",TECHIN,526576
4055,"Supra Trends Ltd",NULL,511539
4064,"GSB Finance Ltd",NULL,511543
4065,"Pulsar International Ltd",NULL,512591
4066,"Marsons Ltd",NULL,517467
4068,"Omega Ag Seeds (Punjab) Ltd",NULL,519479
4071,"Riga Sugar Company Ltd",NULL,507508
4072,"Jasch Industries Ltd",JASCHIND,500220
4073,"Datapro Information Technology Ltd",DATAPROINF,517473
4079,"Alufluoride Ltd",NULL,524634
4082,"NDA Securities Ltd",NULL,511535
4083,"Shukra Pharmaceuticals Ltd",NULL,524632
4084,"CIAN Agro Industries & Infrastructure Ltd",NULL,519477
4085,"Morarka Finance Ltd",NULL,511549
4088,"Coastal Roadways Ltd",NULL,520131
4089,"Eureka Industries Ltd",NULL,521137
4090,"KMC Speciality Hospitals (India) Ltd",NULL,524520
4091,"Enterprise International Ltd",NULL,526574
4092,"Monarch Networth Capital Ltd",MONARCH,511551
4093,"NDL Ventures Ltd",NDLVENTURE,500189
4097,"Alang Marine Ltd",NULL,520133
4101,"Umang Dairies Ltd",UMANGDAIRY,500231
4106,"Sikozy Realtors Ltd",NULL,524642
4108,"Shree Rajeshwaranand Paper Mills Ltd",NULL,516086
4109,"Tai Industries Ltd",NULL,519483
4110,"Seasons Furnishings Ltd",NULL,521182
4115,"Indo Amines Ltd",INDOAMIN,524648
4118,"Wim Plast Ltd",WIMPLAST,526586
4123,"Ind-Swift Ltd",INDSWFTLTD,524652
4124,"Natural Capsules Ltd",NATCAPSUQ,524654
4125,"Welcure Drugs & Pharmaceuticals Ltd",NULL,524661
4126,"Photoquip India Ltd",NULL,526588
4127,"Cressanda Railway Solutions Ltd",NULL,512379
4137,"Pro Fin Capital Services Ltd",NULL,511557
4138,"Keynote Financial Services Ltd",KEYFINSERV,512597
4140,"Watson Software Ltd",NULL,516090
4141,"3P Land Holdings Ltd",3PLAND,516092
4144,"N K Industries Ltd",NKIND,519494
4145,"Manbro Industries Ltd",NULL,512595
4148,"Bharat Immunological & Biological Corporation Ltd",NULL,524663
4149,"Savita Oil Technologies Ltd",SOTL,524667
4150,"TPL Plastech Ltd",TPLPLASTEH,526582
4153,"BKV Industries Ltd",NULL,519500
4154,"Liberty Shoes Ltd",LIBERTSHOE,526596
4157,"Times Guaranty Ltd",TIMESGTY,511559
4159,"Tokyo Plast International Ltd",TOKYOPLAST,500418
4161,"Sanchay Finvest Ltd",NULL,511563
4162,"Jindal Poly Films Ltd",JINDALPOLY,500227
4163,"Rajoo Engineers Ltd",NULL,522257
4164,"Hester Biosciences Ltd",HESTERBIO,524669
4166,"B Nanji Enterprises Ltd",NULL,526594
4167,"Alan Scott Industries Ltd",NULL,539115
4169,"Electrotherm (India) Ltd",ELECTHERM,526608
4174,"Salguti Industries Ltd",NULL,526554
4176,"Lippi Systems Ltd",NULL,526604
4177,"Blue Dart Express Ltd",BLUEDART,526612
4179,"Blue Pearl Agriventures Ltd",NULL,514440
4181,"Sonal Sil Chem Ltd",NULL,524673
4184,"Rubfila International Ltd",RUBFILA,500367
4185,"Matra Realty Ltd",NULL,512167
4186,"Hindustan Adhesives Ltd",NULL,514428
4187,"Koa Tools India Ltd",NULL,517471
4188,"Pinky Chemicals Ltd",NULL,524671
4189,"Kabsons Industries Ltd",NULL,524675
4190,"National Plastic Industries Ltd",NULL,526616
4198,"Expo Gas Containers Ltd",NULL,526614
4202,"Sarda Proteins Ltd",NULL,519242
4203,"NCC Blue Water Products Ltd",NULL,519506
4206,"Sharanam Infraproject & Trading Ltd",NULL,539584
4207,"MFL India Ltd",NULL,526622
4208,"Ajwa Fun World & Resort Ltd",NULL,526628
4210,"Blue Cloud Softech Solutions Ltd",NULL,539607
4217,"United Textiles Ltd",NULL,521188
4221,"Som Datt Finance Corporation Ltd",SOMDUTTFIN,511571
4228,"LS Industries Ltd",NULL,514446
4235,"Mideast Integrated Steels Ltd",MIDEASTSTL,540744
4239,"Basant Agro Tech (India) Ltd",NULL,524687
4241,"Marg Projects & Infrastructure Ltd",NULL,513648
4244,"Adani Enterprises Ltd",ADANIENT,512599
4247,"Savani Financials Ltd",NULL,511577
4248,"LIC Housing Finance Ltd",LICHSGFIN,500253
4250,"Axel Polymers Ltd",NULL,513642
4252,"Sangal Papers Ltd",NULL,516096
4253,"Roto Pumps Ltd",ROTO,517500
4254,"Flora Corporation Ltd",NULL,540267
4256,"Royale Manor Hotels & Industries Ltd",NULL,526640
4257,"Som Distilleries & Breweries Ltd",SDBL,507514
4259,"Norben Tea & Exports Ltd",NORBTEAEXP,519528
4261,"Dolphin Offshore Enterprises (India) Ltd",DOLPHIN,522261
4262,"Asian Fertilizers Ltd",NULL,524695
4263,"Texel Industries Ltd",NULL,526638
4264,"Befound Movement Limited",NULL,511585
4266,"Jyoti Resins and Adhesives Ltd",NULL,514448
4267,"Asian Tea & Exports Ltd",NULL,519532
4269,"Mirza International Ltd",MIRZAINT,526642
4270,"Sri KPR Industries Ltd",NULL,514442
4274,"Samtex Fashions Ltd",NULL,521206
4275,"Parenteral Drugs (India) Ltd",PDPL,524689
4277,"Astal Laboratories Ltd",NULL,512600
4278,"Haria Exports Ltd",HARIAEXPO,512604
4279,"Spectra Industries Ltd",NULL,513687
4280,"Accel Ltd",NULL,517494
4284,"Zim Laboratories Ltd",ZIMLAB,541400
4287,"Indo French Biotech Enterprises Ltd",INDOFREBIO,519538
4290,"Cityman Ltd",NULL,521210
4291,"Sandu Pharmaceuticals Ltd",NULL,524703
4292,"Libord Finance Ltd",NULL,511593
4299,"Avonmore Capital & Management Services Ltd",AVONMORE,511589
4301,"TTK Prestige Ltd",TTKPRESTIG,517506
4302,"Rathi Graphic Technologies Ltd",NULL,524610
4309,"Palsoft Infosystems Ltd",NULL,511597
4312,"Cals Refineries Ltd",NULL,526652
4313,"Thakkers Developers Ltd",NULL,526654
4314,"Yash Management & Satelite Ltd",NULL,511601
4316,"Vista Pharmaceuticals Ltd",NULL,524711
4317,"Tourism Finance Corporation of India Ltd",TFCILTD,526650
4319,"Mahalaxmi Rubtech Ltd",MHLXMIRU,514450
4320,"Websol Energy System Ltd",WEBELSOLAR,517498
4323,"D & H India Ltd",NULL,517514
4325,"Sun Pharmaceutical Industries Ltd",SUNPHARMA,524715
4327,"SDF Industries Ltd",NULL,507518
4330,"KIC Metaliks Ltd",NULL,513693
4331,"Oswal Yarns Ltd",NULL,514460
4335,"LEEL Electricals Ltd",LEEL,517518
4340,"Ambar Protein Industries Ltd",NULL,519471
4342,"Veejay Lakshmi Engineering Works Ltd",NULL,522267
4343,"Capricorn Systems Global Solutions Ltd",NULL,512169
4344,"Ventura Textiles Ltd",NULL,516098
4346,"Quest Capital Markets Ltd",NULL,500069
4348,"Southern Latex Ltd",NULL,514454
4349,"Titan Biotech Ltd",NULL,524717
4353,"JMC Projects (India) Ltd",JMCPROJECT,522263
4354,"Kamat Hotels (India) Ltd",KAMATHOTEL,526668
4364,"Rajratan Global Wire Ltd",RAJRATAN,517522
4366,"Dhanalaxmi Roto Spinners Ltd",NULL,521216
4367,"Union Bearings (India) Ltd",NULL,522271
4368,"DSJ Keep Learning Ltd",KEEPLEARN,526677
4371,"ISL Consulting Ltd",NULL,511609
4372,"Bhandari Hosiery Exports Ltd",BHANDARI,512608
4374,"Shree Rama Newsprint Ltd",RAMANEWS,500356
4375,"Inditalia Refcon Ltd",NULL,517526
4376,"Jagson Airlines Ltd",NULL,520139
4378,"DCM Financial Services Ltd",DCMFINSERV,511611
4380,"Solid Stone Company Ltd",NULL,513699
4382,"Ahmedabad Steelcraft Ltd",NULL,522273
4385,"Tirth Plastic Ltd",NULL,526675
4387,"Univa Foods Ltd",UNIVAFOODS,526683
4388,"Arihant Capital Markets Ltd",ARIHANTCAP,511605
4389,"Hybrid Financial Services Ltd",HYBRIDFIN,500262
4390,"Punjab Communications Ltd",PUNJCOMMU,500346
4392,"Span Divergent Ltd",NULL,524727
4394,"Jenburkt Pharmaceuticals Ltd",NULL,524731
4395,"Rajdarshan Industries Ltd",ARENTERP,526662
4398,"Sibar Auto Parts Ltd",NULL,520141
4400,"Bijoy Hans Ltd",NULL,524723
4401,"Hikal Ltd",HIKAL,524735
4402,"Tulsyan NEC Ltd",TULSYAN,513629
4404,"J K Pharmachem Ltd",JKPHARMA,500218
4406,"JIK Industries Ltd",JIKIND,511618
4411,"Fenoplast Ltd",NULL,526689
4416,"Surana Telecom and Power Ltd",SURANAT&P,517530
4418,"Bhartiya International Ltd",BIL,526666
4423,"Towels India Exports Ltd",NULL,512612
4430,"Fischer Medical Ventures Ltd",NULL,524743
4433,"R R Financial Consultants Ltd",NULL,511626
4439,"Heritage Foods Ltd",HERITGFOOD,519552
4440,"Stanrose Mafatlal Lubechem Ltd",NULL,520149
4441,"Transworld Shipping Lines Ltd",TRANSWORLD,520151
4443,"Fedders Holding Ltd",NULL,511628
4445,"Kengold (India) Ltd",NULL,519546
4446,"Damodar Industries Ltd",DAMODARIND,521220
4449,"Sanblue Corporation Ltd",NULL,521222
4450,"Link Pharma Chem Ltd",NULL,524748
4451,"Olympic Management & Financial Services Ltd",NULL,511632
4452,"Prudential Sugar Corporation Ltd",PRUDMOULI,500342
4453,"Ram Ratna Wires Ltd",RAMRAT,522281
4464,"Caplin Point Laboratories Ltd",CAPLIPOINT,524742
4465,"Ecoplast Ltd",NULL,526703
4466,"BITS Ltd",NULL,526709
4468,"Elegant Marbles and Grani Industries Ltd",NULL,526705
4469,"Onward Technologies Ltd",ONWARDTEC,517536
4471,"RLF Ltd",NULL,512618
4472,"Astra Microwave Products Ltd",ASTRAMICRO,532493
4473,"DJS Stock & Shares Ltd",NULL,511636
4476,"Sambhaav Media Ltd",SAMBHAAV,511630
4478,"Sanghi Corporate Services Ltd",NULL,511640
4479,"Shilp Gravures Ltd",NULL,513709
4481,"Adarsh Plant Protect Ltd",NULL,526711
4483,"Wisec Global Ltd",NULL,511642
4488,"Centum Electronics Ltd",CENTUM,517544
4489,"Neha International Ltd",NEHAINT,519560
4491,"Decipher Labs Ltd",NULL,524752
4496,"We Internet Ltd",NIVINFRA,517534
4497,"Alfa Transformers Ltd",NULL,517546
4498,"Antarctica Ltd",ANTGRAPHIC,526715
4500,"Starlite Components Ltd",NULL,517548
4502,"Alchemist Ltd",ALCHEM,526707
4503,"Omega Interactive Technologies Ltd",NULL,511644
4504,"N2N Technologies Ltd",NULL,512279
4505,"Tatia Global Venture Ltd",NULL,521228
4506,"Jayaswal Neco Industries Ltd",JAYNECOIND,522285
4509,"NHC Foods Ltd",NULL,517554
4510,"NACL Industries Ltd",NACLIND,524709
4511,"HCP Plastene Bulkpack Ltd",NULL,526717
4517,"White Organic Agro Ltd",NULL,513713
4518,"Kalpataru Projects International Ltd",KPIL,522287
4519,"Regent Enterprises Ltd",NULL,512624
4521,"Asahi Industries Ltd",NULL,514482
4523,"NTC Industries Ltd",NULL,526723
4524,"Orbit Exports Ltd",ORBTEXP,512626
4525,"Sunil Industries Ltd",NULL,521232
4526,"Nicco Parks & Resorts Ltd",NULL,526721
4528,"Dugar Housing Developments Ltd",NULL,511634
4529,"Sugal & Damani Share Brokers Ltd",NULL,511654
4530,"Nettlinx Ltd",NULL,511658
4532,"BGIL Films & Technologies Ltd",NULL,511664
4534,"Nutraplus India Ltd",NULL,524764
4536,"Emmessar Biotech & Nutrition Ltd",NULL,524768
4537,"Sandesh Ltd",SANDESH,526725
4544,"Garnet Construction Ltd",NULL,526727
4545,"Goldiam International Ltd",GOLDIAM,526729
4546,"Bright Brothers Ltd",BRIGHTBROS,526731
4547,"Starlog Enterprises Ltd",ABGHEAVY,520155
4549,"Scan Steels Ltd",NULL,511672
4551,"MFS Intercorp Ltd",NULL,513721
4552,"PVP Ventures Ltd",PVP,517556
4553,"NMS Global Ltd",NULL,522289
4554,"Premium Capital Market & Investments Ltd",NULL,511660
4555,"Adcon Capital Services Ltd",NULL,539506
4557,"Uniroyal Industries Ltd",NULL,521226
4558,"NGL Fine Chem Ltd",NGLFINE,524774
4560,"Corporate Courier & Cargo Ltd",NULL,526737
4564,"Nidhi Granites Ltd",NULL,512103
4565,"HG Industries Ltd",HIMGRANITE,513723
4569,"Hindustan Agrigenetics Ltd",NULL,519574
4573,"Shree Karthik Papers Ltd",NULL,516106
4575,"Narmada Gelatines Ltd",SHAWGELTIN,526739
4576,"Credence Sound & Vision Ltd",NULL,526741
4579,"P. H. Capital Ltd",NULL,500143
4580,"GIC Housing Finance Ltd",GICHSGFIN,511676
4583,"PG Foils Ltd",NULL,526747
4584,"Trigyn Technologies Ltd",TRIGYN,517562
4585,"Simran Farms Ltd",NULL,519566
4588,"Associated Alcohols & Breweries Ltd",ASALCBR,507526
4589,"Ajcon Global Services Ltd",NULL,511692
4590,"Chartered Capital & Investment Ltd",NULL,511696
4591,"South India Paper Mills Ltd",SIPAPER,516108
4592,"Clenon Enterprises Ltd",NULL,517564
4597,"Velan Hotels Ltd",NULL,526755
4600,"Warner Multimedia Ltd",NULL,511690
4601,"Subhlaxmi Exports Ltd",NULL,512632
4602,"Candour Techtex Ltd",NULL,522292
4604,"Gratex Industries Ltd",NULL,526751
4606,"Standard Capital Markets Ltd",NULL,511700
4607,"Action Financial Services (I) Ltd",NULL,511706
4608,"Family Care Hospitals Ltd",NULL,516110
4611,"Mathew Easow Research Securities Ltd",NULL,511688
4612,"Bhagyashree Leasing & Finance Ltd",NULL,511698
4614,"Everest Organics Ltd",NULL,524790
4616,"Relic Technologies Ltd",NULL,511712
4620,"IMP Powers Ltd",INDLMETER,517571
4621,"Kitex Garments Ltd",KITEX,521248
4624,"Yogi Ltd",NULL,511702
4630,"Sambandam Spinning Mills Ltd",SAMBANDAM,521240
4631,"Kandagiri Spinning Mills Ltd",KANDAGIRI,521242
4632,"MKP Mobility Ltd",NULL,521244
4637,"Nimbus Projects Ltd",NULL,511714
4638,"Invigorated Business Consulting Ltd",ESCORTSFIN,511716
4640,"Hindusthan National Glass & Industries Ltd",HINDNATGLS,515145
4647,"Haldyn Glass Ltd",NULL,515147
4650,"Bharat Global Developers Ltd",NULL,521238
4658,"Valiant Communications Ltd",NULL,526775
4661,"Baid Finserv Ltd",BAIDFIN,511724
4662,"Vipul Ltd",VIPULLTD,511726
4663,"Avasara Finance Ltd",NULL,511730
4664,"Paras Petrofils Ltd",PARASPETRO,521246
4666,"Aurobindo Pharma Ltd",AUROPHARMA,524804
4670,"Pressure Sensitive Systems (India) Ltd",NULL,526773
4673,"Ugro Capital Ltd",UGROCAP,511742
4675,"Kundan Minerals & Metals Ltd",KUNDANMM,507528
4679,"KEI Industries Ltd",KEI,517569
4680,"K Z Leasing & Finance Ltd",NULL,511728
4681,"Mahaan Foods Ltd",NULL,519612
4684,"Natco Pharma Ltd",NATCOPHARM,524816
4686,"Pasupati Fincap Ltd",NULL,511734
4688,"Union Quality Plastics Ltd",NULL,526799
4689,"Ushdev International Ltd",USHDEVINT,511736
4692,"Shalibhadra Finance Ltd",NULL,511754
4693,"Abirami Financial Services (India) Ltd",NULL,511756
4696,"Sri Nachammai Cotton Mills Ltd",NULL,521234
4698,"Dynamic Industries Ltd",NULL,524818
4699,"Panama Petrochem Ltd",PANAMAPET,524820
4701,"Greenply Industries Ltd",GREENPLY,526797
4704,"Bal Pharma Ltd",BALPHARMA,524824
4706,"Ruparel Food Products Ltd",NULL,511740
4707,"Mehta Securities Ltd",NULL,511738
4708,"Raghunath International Ltd",NULL,526813
4709,"Rajeswari Infrastructure Ltd",NULL,526823
4711,"Dai-ichi Karkaria Ltd",DAICHIKARK,526821
4712,"Dr Agarwals Eye Hospital Ltd",NULL,526783
4714,"Seven Hill Industries Ltd",NULL,511760
4717,"Spice Islands Industries Ltd",NULL,526827
4719,"Aro Granite Industries Ltd",AROGRANITE,513729
4720,"BDH Industries Ltd",NULL,524828
4722,"Confidence Petroleum India Ltd",CONFIPET,526829
4723,"Mansi Finance (Chennai) Ltd",NULL,511758
4724,"Muthoot Capital Services Ltd",MUTHOOTCAP,511766
4726,"Phyto Chem (India) Ltd",NULL,524808
4727,"Prism Johnson Ltd",PRSMJOHNSN,500338
4733,"Arex Industries Ltd",NULL,526851
4734,"Banaras Beads Ltd",BANARBEADS,526849
4735,"Bilcare Ltd",NULL,526853
4736,"Shelter Infra Projects Ltd",NULL,526839
4737,"Howard Hotels Ltd",NULL,526761
4738,"ISF Ltd",NULL,526859
4740,"Master Trust Ltd",MASTERTR,511768
4741,"Shakti Press Ltd",NULL,526841
4743,"Cubical Financial Services Ltd",NULL,511710
4744,"Intec Capital Ltd",NULL,526871
4745,"Jainco Projects (India) Ltd",NULL,526865
4747,"Rajasthan Gases Ltd",NULL,526873
4748,"Rishi Laser Ltd",NULL,526861
4750,"Suryo Foods & Industries Ltd",NULL,519604
4751,"Aastamangalam Finance Ltd",NULL,511764
4753,"Savera Industries Ltd",SAVERA,512634
4754,"Shikhar Consultants Ltd",NULL,526883
4755,"T & I Global Ltd",NULL,522294
4756,"63 Moons Technologies Ltd",63MOONS,526881
4759,"Market Creators Ltd",NULL,526891
4760,"SEAMEC Ltd",SEAMECLTD,526807
4761,"Sarla Performance Fibers Ltd",SARLAPOLY,526885
4762,"Sonal Adhesives Ltd",NULL,526901
4764,"JSW Steel Ltd",JSWSTEEL,500228
4766,"Mahasagar Travels Ltd",NULL,526795
4767,"Thermax Ltd",THERMAX,500411
4770,"Twenty First Century Management Services Ltd",21STCENMGM,526921
4772,"CHD Developers Ltd",NULL,526917
4773,"Cheviot Company Ltd",CHEVIOT,526817
4774,"Woodsvilla Ltd",NULL,526959
4775,"Dion Global Solutions Ltd",FORTISFIN,526927
4777,"Hariyana Ship Breakers Ltd",NULL,526931
4778,"Himalaya Food International Ltd",NULL,526899
4779,"Arunis Abode Ltd",NULL,526935
4781,"Padmanabh Industries Ltd",NULL,526905
4788,"Uniply Decor Ltd",NULL,526957
4791,"Venus Remedies Ltd",VENUSREM,526953
4798,"Shri Bajrang Alliance Ltd",NULL,526981
4799,"Crimson Metal Engineering Company Ltd",NULL,526977
4801,"Dhoot Industrial Finance Ltd",NULL,526971
4803,"The Investment Trust of India Ltd",THEINVEST,530023
4804,"Aadi Industries Ltd",NULL,530027
4808,"Faze Three Ltd",FAZE3Q,530079
4809,"Puretrop Fruits Ltd",NULL,530077
4810,"Gujarat Craft Industries Ltd",NULL,526965
4811,"Harmony Capital Services Ltd",NULL,530055
4812,"Real Eco-Energy Ltd",NULL,530053
4813,"Lords Ishwar Hotels Ltd",NULL,530065
4814,"J J Exporters Ltd",NULL,530049
4815,"Lords Chemicals Ltd",NULL,530039
4817,"Parsoli Corporation Ltd",NULL,530071
4819,"Mohota Industries Ltd",MOHOTAIND,530047
4820,"Sanghvi Movers Ltd",SANGHVIMOV,530073
4821,"Santosh Fine Fab Ltd",NULL,530035
4822,"Selan Explorations Technology Ltd",SELAN,530075
4823,"Tyroon Tea Company Ltd",NULL,526945
4824,"Yashraj Containeurs Ltd",NULL,530063
4825,"ACE EduTrend Ltd",NULL,530093
4826,"Acknit Industries Ltd",NULL,530043
4827,"Rajendra Caterers & Confectioners Ltd",NULL,526833
4828,"Pradhin Ltd",NULL,530095
4829,"Urja Global Ltd",URJA,526987
4830,"CSL Finance Ltd",CSLFINANCE,530067
4834,"Vivanza Biosciences Ltd",NULL,530057
4836,"Samyak International Ltd",NULL,530025
4843,"Vaarad Ventures Ltd",NULL,532320
4845,"Ashirwad Steels & Industries Ltd",NULL,526847
4846,"Privi Speciality Chemicals Ltd",PRIVISCL,530117
4848,"Anupam Finserv Ltd",NULL,530109
4849,"Amco India Ltd",NULL,530133
4851,"Bobshell Electrodes Ltd",NULL,526925
4853,"Udaipur Cement Works Ltd",UDAICEMENT,530131
4855,"Kerala Ayurveda Ltd",NULL,530163
4856,"Kisan Mouldings Ltd",NULL,530145
4857,"KSL and Industries Ltd",NULL,530149
4858,"Ladam Affordable Housing Ltd",NULL,540026
4861,"NILE Ltd",NULL,530129
4862,"NPR Finance Ltd",NULL,530127
4866,"Kreon Finnancial Services Ltd",NULL,530139
4869,"Daulat Securities Ltd",NULL,530171
4872,"Mohit Paper Mills Ltd",NULL,530169
4873,"Natraj Proteins Ltd",NULL,530119
4874,"Odyssey Technologies Ltd",NULL,530175
4875,"Oscar Global Ltd",NULL,530173
4876,"Raj Packaging Industries Ltd",NULL,530111
4878,"Samrat Pharmachem Ltd",NULL,530125
4881,"Moongipa Capital Finance Ltd",NULL,530167
4884,"VK Global Industries Ltd",NULL,530177
4885,"Ashoka Refineries Ltd",NULL,526983
4886,"Fundviser Capital (India) Ltd",NULL,530197
4887,"Brawn Biotech Ltd",NULL,530207
4888,"Stylam Industries Ltd",STYLAMIND,526951
4889,"Heera Ispat Ltd",NULL,526967
4890,"Indo Credit Capital Ltd",NULL,526887
4892,"Kallam Textiles Ltd",NULL,530201
4895,"Themis Medicare Ltd",THEMISMED,530199
4896,"Titan Securities Ltd",NULL,530045
4897,"Atharv Enterprises Ltd",NULL,530187
4899,"Auro Laboratories Ltd",NULL,530233
4900,"Mangalya Soft-Tech Ltd",NULL,530243
4907,"CCL Products (India) Ltd",CCL,519600
4908,"Fortune International Ltd",NULL,530213
4909,"Garodia Chemical Ltd",NULL,530161
4911,"KJMC Financial Services Ltd",KJMCFIN,530235
4913,"Rich Universe Network Ltd",NULL,530271
4915,"Subhash Silk Mills Ltd",NULL,530231
4916,"Suven Life Sciences Ltd",SUVEN,530239
4917,"Swojas Foods Ltd",NULL,530217
4918,"Last Mile Enterprises Ltd",NULL,526961
4919,"Kings Infra Ventures Ltd",NULL,530215
4920,"Vijay Textiles Ltd",NULL,530151
4921,"Aryaman Financial Services Ltd",NULL,530245
4922,"Bridge Securities Ltd",NULL,530249
4923,"Chamanlal Setia Exports Ltd",CLSEL,530307
4924,"Chandra Prabhu International Ltd",NULL,530309
4927,"Surat Trade & Merchantile Ltd",NULL,530185
4928,"Risa International Ltd",NULL,530251
4930,"Hindustan Tin Works Ltd",HINDTINWRK,530315
4933,"Inter State Oil Carrier Ltd",NULL,530259
4935,"Kay Power & Paper Ltd",NULL,530255
4936,"Kothari Products Ltd",KOTHARIPRO,530299
4939,"La Opala RG Ltd",LAOPALA,526947
4940,"Kimia Biosciences Ltd",NULL,530313
4946,"Piccadily Agro Industries Ltd",NULL,530305
4947,"Quantum Digital Vision India Ltd",NULL,530281
4948,"Paos Industries Ltd",NULL,530291
4949,"Arigato Universe Ltd",NULL,530267
4951,"S P Capital Financing Ltd",NULL,530289
4960,"Emgee Cables & Communication Ltd",NULL,530333
4961,"Sainik Finance & Industries Ltd",NULL,530265
4962,"Genus Power Infrastructures Ltd",GENUSPOWER,530343
4963,"Global Capital Markets Ltd",NULL,530263
4964,"Gyan Developers & Builders Ltd",NULL,530141
4965,"Integrated Proteins Ltd",NULL,519606
4967,"Mukesh Babu Financial Services Ltd",NULL,530341
4970,"Premco Global Ltd",NULL,530331
4971,"Rajasthan Tube Manufacturing Co Ltd",NULL,530253
4972,"Atlanta Devcon Ltd",NULL,526843
4974,"Kellton Tech Solutions Ltd",KELLTONTEC,519602
4980,"Shree Rajivlochan Oil Extraction Ltd",NULL,530295
4981,"Sree Jayalakshmi Autospin Ltd",NULL,530037
4983,"Asian Energy Services Ltd",ASIANENE,530355
4985,"Godavari Drugs Ltd",NULL,530317
4987,"HDFC Bank Ltd",HDFCBANK,500180
4990,"Siddheswari Garments Ltd",NULL,526877
4992,"NRB Bearings Ltd",NRBBEARING,530367
4993,"DB (International) Stock Brokers Ltd",DBSTOCKBRO,530393
4994,"Petron Engineering Construction Ltd",PETRONENGG,530381
4995,"Nutricircle Ltd",NULL,530219
4996,"RSC International Ltd",NULL,530179
4997,"Prabhhans Industries Ltd",NULL,530361
4999,"Vamshi Rubber Ltd",NULL,530369
5000,"Geefcee Finance Ltd",NULL,530389
5003,"Vaishno Cement Co Ltd",NULL,526941
5004,"Optiemus Infracom Ltd",OPTIEMUS,530135
5008,"Epic Energy Ltd",NULL,530407
5009,"Himadri Credit & Finance Ltd",NULL,530397
5010,"Jindal Capital Ltd",NULL,530405
5013,"Kumbhat Financial Services Ltd",NULL,526869
5014,"Ugar Sugar Works Ltd",UGARSUGAR,530363
5015,"Vallabha Poly-Plast International Ltd",NULL,530403
5016,"Vinyoflex Ltd",NULL,530401
5018,"Suncity Synthetics Ltd",NULL,530795
5020,"Goodluck India Ltd",GOODLUCK,530655
5022,"Valson Industries Ltd",NULL,530459
5023,"Poonawalla Fincorp Ltd",POONAWALLA,524000
5026,"Asian Vegpro Industries Ltd",NULL,530413
5028,"Ashish Polyplast Ltd",NULL,530429
5030,"Saboo Sodium Chloro Ltd",NULL,530461
5031,"Shilpa Medicare Ltd",SHILPAMED,530549
5033,"Sumedha Fiscal Services Ltd",NULL,530419
5034,"Shiva Global Agro Industries Ltd",NULL,530433
5039,"Tinna Rubber & Infrastructure Ltd",TINNARUBR,530475
5040,"Vikram Thermo (India) Ltd",NULL,530477
5042,"Virat Industries Ltd",NULL,530521
5044,"A.K.Capital Services Ltd",NULL,530499
5047,"Kiran Syntex Ltd",NULL,530443
5050,"Kuwer Industries Ltd",NULL,530421
5056,"Relaxo Footwears Ltd",RELAXO,530517
